id,label
308,0.10636249
309,0.9943228
310,1.2312656e-05
311,0.43441916
312,0.79704076
313,0.51942307
314,0.0032472906
315,0.0006070527
316,0.49470058
317,0.19077565
318,0.35646796
319,0.09604146
320,0.65544343
321,0.40354574
322,0.56092876
323,0.9586619
324,0.16578028
325,0.001159079
326,0.51975226
327,0.1674753
328,0.5622946
329,0.0021842166
330,0.9119151
331,0.018775644
332,0.9556054
333,0.84096235
334,0.28275368
335,0.0016635362
336,0.9999554
337,0.87823546
338,0.020801771
339,0.16275667
340,0.80680674
341,0.987598
342,0.027854268
343,0.015593796
344,0.077190846
345,0.7648908
346,0.9994454
347,0.06232071
348,0.3514201
349,0.02291411
350,0.9418031
351,0.07498301
352,0.97797203
353,0.9373935
354,0.29635164
355,0.21987016
356,0.19062941
357,0.89021206
358,0.25120366
359,0.6773512
360,0.059634604
361,0.015576313
362,0.40445006
363,0.01254778
364,0.082540624
365,0.5710295
366,0.03786706
367,8.125089e-06
368,0.34423965
369,0.6489235
370,0.60719734
371,0.22688779
372,0.9762739
373,0.90302485
374,0.2972541
375,0.30904984
376,0.041256934
377,0.8903083
378,0.04773518
379,0.001874157
380,0.5361876
381,0.99763346
382,4.6295036e-06
383,0.8739261
384,0.96021056
385,0.06454603
386,0.7926198
387,0.8422003
388,0.31202522
389,0.12275639
390,0.99291843
391,0.45067164
392,0.4490006
393,0.21177931
394,0.75948036
395,0.59687287
396,0.64407074
397,0.0007652282
398,0.4560885
399,0.9805288
400,0.041118562
401,0.6471625
402,0.6156109
403,0.17404005
404,0.00931252
405,0.02234657
406,0.99541324
407,0.049791675
408,0.9672317
409,0.9445787
410,0.0021252169
411,0.9996313
412,0.36285776
413,0.2660895
414,0.98219126
415,0.8591057
416,0.004356738
417,0.005995898
418,0.9999423
419,0.3196876
420,0.38159323
421,0.19914366
422,0.00017054121
423,0.9821421
424,0.98074794
425,0.30909654
426,0.024474083
427,0.61954945
428,0.010443303
429,0.29468474
430,0.3954192
431,0.9832381
432,0.78672343
433,0.98135823
434,0.00038050523
435,0.019804627
436,0.6276087
437,0.1034717
438,0.49104512
439,7.2018147e-06
440,0.9941245
441,0.6983125
442,0.00025680044
443,2.9219882e-05
444,0.1571406
445,0.0016920553
446,0.5290659
447,0.5237951
448,0.0006676768
449,0.23355885
450,0.40509176
451,0.79359645
452,0.07469874
453,0.8283301
454,0.95265454
455,0.007516227
456,0.015475892
457,0.199703
458,0.9921009
459,0.73454005
460,0.3439058
461,0.18035291
462,0.52087104
463,0.8548204
464,0.99861574
465,0.7017865
466,0.93336797
467,0.0012644214
468,0.7055913
469,0.8115215
470,0.075371385
471,0.100810185
472,0.12358832
473,0.95261157
474,0.29801017
475,0.252117
476,0.16333473
477,0.8246103
478,0.2621403
479,0.23399776
480,0.09992295
481,0.6142628
482,0.7397953
483,0.82568914
484,0.25897413
485,0.00068926957
486,0.0052749347
487,0.015514736
488,0.5347908
489,0.62605
490,0.11216856
491,0.2149871
492,0.997271
493,0.8543392
494,0.68056965
495,0.009331857
496,0.9929056
497,0.102385774
498,0.0063599804
499,0.9995889
500,0.11745041
501,0.007903956
502,0.9993017
503,0.76622635
504,0.9708056
505,0.92145383
506,0.98216033
507,0.47453147
508,0.0038587565
509,0.0019038102
510,0.0035575614
511,0.15164025
512,0.9341787
513,0.14176174
514,0.07153465
515,0.019450486
516,0.88612354
517,0.84486634
518,0.9573208
519,0.82930684
520,0.98673356
521,0.9285629
522,0.0011620822
523,0.00020067785
524,0.0016528316
525,0.00010893098
526,0.06748225
527,0.9809497
528,0.002219604
529,0.10698291
530,0.3932949
531,0.0031629873
532,0.3749818
533,0.061743606
534,0.86672586
535,0.2051179
536,0.90692616
537,0.55646336
538,0.65827185
539,0.01624509
540,0.8254902
541,0.24792697
542,0.06386766
543,0.2519858
544,0.8015972
545,0.6638858
546,0.9517505
547,0.019483201
548,0.4214006
549,0.059014395
550,0.21878716
551,0.07283115
552,0.50442225
553,0.74354935
554,0.6364228
555,0.32320803
556,0.8423214
557,0.5691556
558,0.052951254
559,0.26468232
560,0.009086364
561,0.022378588
562,0.8071655
563,0.93986595
564,0.010837131
565,0.11099908
566,0.57472247
567,0.2176639
568,0.73436844
569,0.00402497
570,0.63249433
571,0.7960714
572,0.005144033
573,0.9346347
574,0.13632311
575,0.096327
576,0.38683635
577,0.93568116
578,0.60254306
579,0.0023688653
580,0.65281737
581,0.0931773
582,0.9891944
583,0.86761135
584,0.87491363
585,0.74386644
586,0.8981002
587,0.03511143
588,0.78666896
589,0.98700494
590,0.99970007
591,0.92324704
592,0.4823416
593,0.027636275
594,0.37825176
595,0.0024988614
596,0.98788375
597,0.71126
598,0.6569359
599,0.00052096753
600,0.5728267
601,0.09491314
602,0.15927579
603,0.90741843
604,0.58738166
605,0.0040913187
606,0.2158285
607,0.6229335
608,0.91531426
609,0.2154129
610,0.008491853
611,0.9697222
612,0.29221064
613,0.3742
614,0.046324298
615,0.7553061
616,0.99478513
617,0.975099
618,0.5667134
619,0.862965
620,0.9914963
621,0.9693713
622,0.4088038
623,0.65185827
624,0.096022576
625,0.0008912868
626,0.91511565
627,0.06272127
628,0.20776357
629,0.5701221
630,0.07689371
631,0.007124049
632,0.9650312
633,0.0025152804
634,0.006456934
635,0.052137747
636,0.99366164
637,0.17918693
638,0.009613968
639,0.9513897
640,0.8298621
641,0.016350653
642,0.9769554
643,0.8532697
644,0.4323431
645,0.060689054
646,0.0007567104
647,0.9144362
648,0.7654763
649,0.9547141
650,0.9618289
651,0.3292178
652,0.0038396518
653,0.7543164
654,0.3183435
655,0.3235558
656,0.00019382448
657,0.23477948
658,0.010601034
659,0.8846721
660,0.00044783019
661,0.99786
662,0.34800512
663,0.9708825
664,0.11182131
665,0.9118841
666,0.9531472
667,0.58503723
668,0.30598658
669,0.9997323
670,0.80814034
671,0.10637842
672,0.51397806
673,0.2633123
674,0.97316587
675,0.86467063
676,0.7671442
677,0.025663827
678,0.89354473
679,0.94127816
680,0.97964454
681,0.19318506
682,0.00071632484
683,0.9232515
684,0.5556791
685,0.0103796115
686,0.0003727045
687,0.024297053
688,0.9859261
689,0.7138626
690,0.00038189872
691,0.1960333
692,0.7782609
693,0.21234481
694,0.1865371
695,0.0008722608
696,0.33423045
697,0.3837326
698,0.22811818
699,0.9937265
700,0.99793077
701,0.012463602
702,0.99297345
703,0.73648185
704,0.005799548
705,0.95825684
706,0.6529981
707,0.14657214
708,0.5861754
709,0.9944022
710,0.9591306
711,0.945305
712,0.2157271
713,0.9665776
714,0.7523781
715,0.14957243
716,0.036005713
717,0.85151905
718,0.17657991
719,0.91045815
720,0.039141625
721,0.00012235167
722,0.7546383
723,0.5702004
724,0.51421106
725,0.24057247
726,0.7778367
727,0.018024178
728,0.22708026
729,0.7653254
730,0.035827108
731,0.3576383
732,0.9982451
733,0.99624395
734,0.005404577
735,0.91002184
736,0.004254916
737,0.0075412286
738,0.3968001
739,0.0005509954
740,0.94345844
741,0.9761786
742,0.4937275
743,0.2728186
744,0.6369307
745,0.18393406
746,0.03806416
747,0.8769946
748,0.8753914
749,0.8469995
750,0.0007738218
751,0.0018319468
752,0.7392557
753,0.3668844
754,0.5637207
755,0.65767586
756,0.040857926
757,0.0007520639
758,0.31878018
759,0.79773605
760,0.0069401367
761,0.96169835
762,0.94528633
763,0.05077683
764,0.9449092
765,0.9404222
766,0.946068
767,0.4740492
768,0.15163295
769,0.8722702
770,0.05136069
771,0.73873204
772,0.761636
773,0.08834534
774,0.0001328134
775,0.6234446
776,0.044959657
777,0.6765142
778,0.27271688
779,0.5976997
780,0.95504075
781,0.17483152
782,0.02813379
783,0.99868566
784,0.80913275
785,0.0140802385
786,0.50018805
787,0.89087915
788,0.5352215
789,0.4512568
790,0.9772046
791,0.07163003
792,0.021626266
793,0.99831855
794,0.3902932
795,0.90243065
796,0.551433
797,0.72868234
798,0.15153605
799,0.001022435
800,0.09958714
801,0.047963623
802,0.8816856
803,0.7923016
804,0.007806602
805,0.0002513509
806,0.38834456
807,0.6129857
808,0.7314223
809,0.9857211
810,0.5813783
811,0.0025749858
812,0.660922
813,0.0006652136
814,0.2993559
815,0.03376
816,0.7206054
817,0.95048964
818,0.99758184
819,0.013709032
820,0.011920451
821,0.98972076
822,0.049465943
823,0.987163
824,0.61829066
825,8.985508e-05
826,0.017772947
827,0.03396339
828,0.0003625097
829,0.0035746358
830,0.9061761
831,0.64648813
832,0.019180771
833,0.08926121
834,0.9993868
835,0.9398848
836,0.14148054
837,0.23808871
838,0.76502407
839,0.83035284
840,0.4816591
841,0.33762497
842,0.30798322
843,0.13153405
844,0.87693226
845,0.99890554
846,0.19155954
847,0.009561327
848,0.40771285
849,0.9187718
850,0.972123
851,0.9217647
852,0.002786034
853,0.34495503
854,0.4634034
855,0.6725321
856,0.7542881
857,0.81910264
858,0.15579137
859,0.0077906
860,0.000937207
861,0.9942264
862,0.5158571
863,0.9222702
864,0.11804511
865,0.0030872915
866,0.86466134
867,0.14338821
868,0.9682274
869,0.017453374
870,0.6071656
871,0.16158688
872,0.000698911
873,0.03451723
874,0.9883613
875,0.570299
876,0.43854293
877,0.00065256306
878,0.91303444
879,0.75215155
880,0.0388416
881,0.6484226
882,0.99332446
883,0.27390164
884,0.04484579
885,0.6600606
886,0.37515122
887,0.37449437
888,0.001484463
889,0.974221
890,0.9294287
891,0.99650687
892,0.039539922
893,0.7876531
894,0.14672878
895,0.99538773
896,0.86328554
897,0.80421454
898,0.5161328
899,0.10018684
900,0.59025097
901,0.12058915
902,0.90392095
903,0.2928885
904,0.9086153
905,0.7303241
906,0.101760045
907,0.9980927
908,0.83787453
909,0.62062204
910,0.44359526
911,0.15219824
912,0.9473564
913,0.03179614
914,0.7931798
915,0.8146383
916,0.028428506
917,0.6587351
918,0.16551341
919,0.7245578
920,0.85703063
921,0.99993384
922,0.00022904521
923,0.17187516
924,1.5706675e-05
925,2.2598613e-05
926,0.34549308
927,0.28054777
928,0.04564088
929,0.023573438
930,0.0039031229
931,0.35778922
932,0.81049347
933,0.21915509
934,0.5459505
935,0.95902544
936,0.036143504
937,0.99033594
938,0.95813644
939,0.64554954
940,0.9186772
941,0.99015194
942,0.11257193
943,0.37236556
944,0.8976611
945,0.0005152797
946,0.96934456
947,0.025293201
948,0.02230921
949,0.9778727
950,0.66326016
951,0.043148134
952,0.0015193775
953,0.07561098
954,0.05486312
955,0.95388925
956,0.008101949
957,0.009033865
958,0.8970189
959,0.5338899
960,0.46039557
961,0.9810331
962,0.80699444
963,0.4649527
964,0.25333348
965,0.4045522
966,0.0002081989
967,0.0021636393
968,0.34630105
969,0.45421028
970,0.85001135
971,0.8464204
972,0.96350443
973,0.0061799735
974,0.85119516
975,0.0024448724
976,0.0028760734
977,0.08971141
978,0.8728597
979,0.8326667
980,0.95996237
981,0.8036474
982,0.9285606
983,0.16520664
984,0.39070317
985,0.45294988
986,0.99330854
987,0.0055111945
988,0.0017261707
989,0.33160552
990,0.9411952
991,0.9822939
992,0.95287746
993,7.1721224e-05
994,0.00948234
995,0.9346995
996,0.9455189
997,0.9833297
998,0.2048763
999,0.0015999266
1000,0.7742825
1001,0.85959595
1002,0.011718025
1003,0.73352903
1004,0.23789398
1005,0.04676387
1006,0.98478174
1007,0.97858435
1008,0.5951621
1009,0.7564066
1010,0.8391481
1011,0.50721586
1012,0.68320584
1013,0.8169872
1014,0.65997237
1015,0.54233843
1016,0.91376346
1017,0.6048247
1018,0.31971177
1019,0.013563783
1020,0.22539975
1021,0.9995542
1022,0.7865102
1023,0.08198034
1024,0.6372543
1025,0.9542418
1026,0.5166985
1027,0.07725952
1028,0.06318815
1029,0.006886751
1030,0.0031513658
1031,0.81500053
1032,0.07408522
1033,0.52117634
1034,0.9990846
1035,0.6952313
1036,0.0122652715
1037,0.006572535
1038,4.7903057e-05
1039,0.7818823
1040,0.10549687
1041,0.9766415
1042,0.023758272
1043,0.56488085
1044,0.15060821
1045,0.021214709
1046,0.025698036
1047,0.9115522
1048,0.021993103
1049,0.96155447
1050,0.279062
1051,0.7810446
1052,0.84343296
1053,0.946252
1054,0.013999959
1055,0.0025390184
1056,0.27163702
1057,0.6892337
1058,0.010781337
1059,0.9905475
1060,0.0009769198
1061,0.772239
1062,0.08045522
1063,0.93141073
1064,0.16155225
1065,0.21603057
1066,0.9998317
1067,0.19515269
1068,0.6876195
1069,0.7195471
1070,0.47825828
1071,0.00040183656
1072,0.000795612
1073,0.29804197
1074,0.85340524
1075,0.84928596
1076,0.96430045
1077,0.99898773
1078,0.87983155
1079,0.5688875
1080,0.0136645455
1081,0.9524137
1082,0.7587215
1083,0.6079991
1084,0.6850794
1085,0.7757947
1086,0.86010385
1087,0.98972476
1088,0.874301
1089,0.9923011
1090,0.4205058
1091,0.5104325
1092,0.21369283
1093,0.27541664
1094,0.3266486
1095,0.10829295
1096,0.814805
1097,0.015876347
1098,0.75878507
1099,0.16629271
1100,0.00049378054
1101,0.21941136
1102,0.015840411
1103,0.9934496
1104,0.066581555
1105,0.89343417
1106,0.9994667
1107,0.7110194
1108,0.026424048
1109,0.44152698
1110,0.10683012
1111,0.33934245
1112,0.9363304
1113,0.6786549
1114,0.07601402
1115,0.01546486
1116,0.083722115
1117,0.9148009
1118,0.0110767875
1119,0.1491584
1120,0.9897736
1121,0.02471805
1122,0.8876387
1123,0.76625425
1124,0.064661995
1125,0.6406501
1126,0.79573053
1127,0.050117765
1128,0.1340098
1129,0.027767977
1130,0.90602535
1131,0.11810898
1132,0.7091997
1133,0.028427335
1134,0.0543929
1135,0.32173494
1136,0.97125846
1137,0.06567482
1138,0.00010582874
1139,0.75682425
1140,0.9116999
1141,0.038738657
1142,0.75630254
1143,0.5160539
1144,0.020345869
1145,0.83222985
1146,0.93606484
1147,0.0073983204
1148,0.0024889624
1149,0.018159878
1150,0.31092912
1151,0.0007311876
1152,0.14046612
1153,0.9030878
1154,0.714006
1155,0.011792687
1156,0.21744378
1157,0.98445976
1158,0.0038831928
1159,0.81411695
1160,0.49611053
1161,0.104959935
1162,0.07158562
1163,0.9251343
1164,0.03168952
1165,0.15610972
1166,0.7208095
1167,0.00093299814
1168,0.25193363
1169,0.020563086
1170,0.34862795
1171,0.00035053786
1172,0.35186818
1173,0.56968915
1174,0.85580504
1175,0.11239188
1176,0.021101486
1177,0.0062401383
1178,0.019043492
1179,0.8703487
1180,0.56432533
1181,0.06416762
1182,0.60888785
1183,0.062045094
1184,0.7274579
1185,0.016333623
1186,0.07401429
1187,0.0014049333
1188,0.95368063
1189,0.8879074
1190,0.005977301
1191,0.002008141
1192,0.99978787
1193,0.33058667
1194,0.017454952
1195,0.10343384
1196,0.96943754
1197,0.99820113
1198,0.045330897
1199,0.03007935
1200,0.9347162
1201,0.9872507
1202,0.99764997
1203,0.042851795
1204,0.16371459
1205,0.7764111
1206,0.9800166
1207,0.00067082024
1208,0.081255354
1209,0.00479112
1210,0.0020882199
1211,0.91390026
1212,0.011514406
1213,0.90718037
1214,0.119144775
1215,0.03051476
1216,0.84267145
1217,0.9702553
1218,0.012277276
1219,0.15749884
1220,0.98342335
1221,0.017823828
1222,0.034596477
1223,0.006085919
1224,0.77151006
1225,0.51203144
1226,0.0038174307
1227,0.36813447
1228,0.9699364
1229,0.5465972
1230,0.061783284
1231,0.15586194
1232,0.160822
1233,0.88368213
1234,0.599774
1235,0.0015731466
1236,0.9979208
1237,0.26863593
1238,0.5684466
1239,6.308074e-05
1240,0.6231529
1241,0.056447696
1242,0.009366436
1243,0.9764321
1244,0.94032294
1245,0.087052934
1246,0.0011890925
1247,0.9224107
1248,0.28051192
1249,0.9375967
1250,0.9623093
1251,0.0026567956
1252,0.8720865
1253,0.9434125
1254,0.9144315
1255,0.8035004
1256,0.0037316687
1257,0.83384776
1258,0.9965108
1259,0.048843466
1260,0.6613374
1261,0.38922152
1262,0.83162683
1263,0.98846495
1264,0.9985435
1265,0.7732118
1266,0.022941558
1267,0.99945265
1268,0.9960173
1269,0.8522224
1270,0.4116302
1271,0.3805361
1272,0.050732568
1273,0.5546077
1274,0.9566778
1275,0.008592145
1276,0.55398077
1277,0.9032094
1278,0.19001415
1279,0.98941106
1280,0.9996092
1281,0.029742366
1282,0.99361914
1283,0.7085364
1284,0.98950446
1285,0.9514527
1286,0.026604295
1287,0.0030100886
1288,0.72833693
1289,0.7649121
1290,0.010227651
1291,0.1807539
1292,0.21869996
1293,0.97917914
1294,0.7092438
1295,0.00032147483
1296,0.00079574314
1297,0.19153637
1298,0.64852786
1299,0.9927497
1300,0.95110714
1301,0.014511106
1302,0.014392181
1303,0.80039644
1304,0.05896151
1305,0.017376805
1306,0.18382491
1307,0.021517461
1308,0.2283143
1309,0.17124653
1310,0.594989
1311,0.035075158
1312,0.7412144
1313,0.006370853
1314,0.06929948
1315,0.67097175
1316,0.9408903
1317,0.38961822
1318,0.24665783
1319,0.9710806
1320,0.64454323
1321,0.07340477
1322,0.8958
1323,0.99924576
1324,0.08843402
1325,0.9273444
1326,0.2046065
1327,0.4388167
1328,0.57012236
1329,0.44404605
1330,0.97986585
1331,0.15021156
1332,0.19864005
1333,0.95096815
1334,0.7195659
1335,0.579872
1336,0.95110863
1337,0.16892214
1338,0.93650806
1339,0.02707169
1340,0.8734986
1341,0.84058887
1342,0.037936937
1343,0.5018885
1344,0.0006913043
1345,0.70850974
1346,0.03838052
1347,0.99651647
1348,0.0048722583
1349,0.950988
1350,0.69380605
1351,0.9952325
1352,0.016471999
1353,0.88122654
1354,0.012094932
1355,0.043537393
1356,0.9956363
1357,0.31205857
1358,0.53107953
1359,0.079978906
1360,0.3170481
1361,0.12868604
1362,0.985657
1363,0.9942879
1364,0.9805039
1365,0.009107339
1366,0.95954686
1367,0.5434742
1368,0.8243994
1369,0.8769013
1370,0.0009668851
1371,0.88357353
1372,0.22931102
1373,0.93852353
1374,0.9973779
1375,0.99878615
1376,0.695565
1377,0.96712065
1378,0.97256154
1379,0.9986003
1380,0.2925049
1381,0.78701663
1382,0.023572048
1383,0.559538
1384,0.65048707
1385,0.014700768
1386,0.21990567
1387,0.019943127
1388,0.56886476
1389,0.61579627
1390,0.040633198
1391,0.12314017
1392,0.05349657
1393,0.99364096
1394,0.03879829
1395,0.7674204
1396,0.98831135
1397,0.0002777517
1398,0.84530705
1399,0.015090299
1400,0.99961275
1401,0.796107
1402,0.35112306
1403,0.24490507
1404,0.33305815
1405,0.7289628
1406,0.35095865
1407,0.8629451
1408,0.09135125
1409,0.97363925
1410,0.87259406
1411,0.36581203
1412,0.6653265
1413,0.213231
1414,0.056343265
1415,0.96927434
1416,0.9086469
1417,0.9580858
1418,0.09039539
1419,0.9428482
1420,0.07675215
1421,0.74173033
1422,0.088245444
1423,0.98859847
1424,0.19581033
1425,0.9897097
1426,0.83494174
1427,0.7126491
1428,0.85502434
1429,0.98854196
1430,0.2154899
1431,0.22303508
1432,0.07544191
1433,0.93664485
1434,0.01027859
1435,0.43787912
1436,0.8392077
1437,0.13450581
1438,0.9671825
1439,0.024273166
1440,0.25630766
1441,0.9915877
1442,0.4025559
1443,0.8803416
1444,0.0050095567
1445,0.79604286
1446,0.090900004
1447,0.00044357433
1448,0.9739621
1449,0.003620698
1450,0.0413389
1451,0.20055789
1452,0.09748397
1453,0.032080162
1454,0.8859604
1455,0.849926
1456,0.575525
1457,0.02857458
1458,0.1476464
1459,0.7341568
1460,0.50092953
1461,0.0004978848
1462,0.014327047
1463,0.7332663
1464,0.89125955
1465,0.25349793
1466,0.63275176
1467,0.57986015
1468,0.9610898
1469,0.3479615
1470,0.010373569
1471,0.5268173
1472,0.66151845
1473,0.83429587
1474,0.0017338548
1475,0.9850476
1476,0.042218097
1477,0.034281395
1478,0.184015
1479,0.02226484
1480,0.6503091
1481,0.99546814
1482,0.00096560264
1483,0.8893058
1484,0.38780963
1485,0.54621226
1486,0.0034279109
1487,0.037729822
1488,0.8948836
1489,0.2215317
1490,0.0006800305
1491,0.012468463
1492,0.5625181
1493,0.22910067
1494,0.9847478
1495,0.9953507
1496,0.87613666
1497,0.8867123
1498,0.6860744
1499,0.99078405
1500,0.4549046
1501,0.0004114221
1502,0.54635257
1503,0.9997756
1504,0.43628043
1505,0.99535584
1506,0.25307786
1507,0.008370698
1508,0.95376986
1509,0.994772
1510,0.024334293
1511,0.9965886
1512,0.86621404
1513,0.050071433
1514,0.6192482
1515,0.035115305
1516,0.5486437
1517,0.5014093
1518,0.9835677
1519,0.0016574196
1520,0.89299136
1521,0.29329708
1522,0.73870677
1523,0.67762494
1524,0.33396247
1525,0.98645115
1526,0.022918098
1527,0.013731583
1528,0.9971685
1529,0.5996671
1530,0.0017683222
1531,0.30856603
1532,0.994319
1533,0.8279742
1534,0.928107
1535,0.46026167
1536,0.014472913
1537,0.27396706
1538,0.1595711
1539,0.07494146
1540,0.1616329
1541,0.071820535
1542,0.8692698
1543,0.003070441
1544,0.5311394
1545,0.13952008
1546,0.627866
1547,0.98866045
1548,0.9908751
1549,0.7796055
1550,0.96718574
1551,0.023914471
1552,0.90754074
1553,0.40592933
1554,0.98797786
1555,0.3353524
1556,0.95025307
1557,0.034396403
1558,0.30570173
1559,0.04228767
1560,0.016884342
1561,0.0137682855
1562,0.8732788
1563,0.7751962
1564,0.5284977
1565,0.016621267
1566,0.6893146
1567,0.99476445
1568,0.06077419
1569,0.20483701
1570,0.84104127
1571,0.9444051
1572,0.799624
1573,0.36131975
1574,0.19585975
1575,0.05167135
1576,0.054775115
1577,4.027169e-05
1578,0.9192438
1579,0.17421946
1580,0.02364318
1581,0.16786328
1582,0.13951716
1583,0.6069059
1584,0.9959875
1585,0.82590955
1586,0.39202562
1587,0.9693257
1588,0.9921038
1589,0.04483067
1590,0.7786989
1591,0.28824002
1592,0.9848317
1593,0.9736376
1594,0.0071862484
1595,0.5863739
1596,0.9091099
1597,0.86395454
1598,0.95700127
1599,0.42875066
1600,0.16844466
1601,0.661404
1602,0.3636636
1603,0.00061704154
1604,0.11589031
1605,0.93102616
1606,0.8164427
1607,0.0057481504
1608,0.23528284
1609,0.70157397
1610,0.01300466
1611,0.3748447
1612,0.5894789
1613,0.5767512
1614,0.011463268
1615,0.016130155
1616,0.00433742
1617,0.97682035
1618,0.0010821337
1619,0.9980292
1620,0.0016282032
1621,0.7238275
1622,0.9773143
1623,0.8960217
1624,0.7069772
1625,0.12553146
1626,0.991642
1627,0.0063346582
1628,0.7736504
1629,0.046278983
1630,4.372541e-05
1631,0.98112524
1632,0.38196248
1633,0.819705
1634,0.9220364
1635,0.76996934
1636,0.025018796
1637,0.37559533
1638,0.0048526805
1639,0.026317747
1640,0.3881424
1641,0.9432375
1642,0.38769636
1643,0.7068206
1644,0.24362198
1645,0.7798042
1646,0.99756444
1647,0.79069775
1648,0.0016792221
1649,0.60816693
1650,0.5958552
1651,0.47916743
1652,0.51760334
